Price,Close,High,Low,Open,Volume
Ticker,NEE,NEE,NEE,NEE,NEE
Date,,,,,
2018-01-02,32.50229263305664,32.833414453201776,32.36188076211153,32.78311637494685,4766400
2018-01-03,31.81280517578125,32.657374104944545,31.808612870052073,32.292720253521736,11008000
2018-01-04,31.649341583251953,32.07057718732822,31.56760920640753,31.752029093922484,13629200
2018-01-05,31.7939395904541,31.842139906476966,31.561316224894266,31.724780946877736,10318000
2018-01-08,32.0559196472168,32.11459915804638,31.752039725957204,31.79395640322991,7225200
2018-01-09,31.821189880371094,32.17955690915834,31.71011775050328,32.17955690915834,6527600
2018-01-10,31.559228897094727,31.772991757134786,31.469115093993185,31.622100702729202,7042800
2018-01-11,31.54036521911621,31.666108818043664,31.387379625395436,31.54036521911621,7550400
2018-01-12,31.502649307250977,31.743654181261448,31.28050181909142,31.462830387696027,6386400
2018-01-16,31.54874610900879,31.661915985720913,31.24068037256302,31.527790974730898,7471600
2018-01-17,31.829578399658203,32.01190376770916,31.557136025906324,31.634676111575253,9304400
2018-01-18,31.59905433654785,31.867304444686667,31.48169531396131,31.867304444686667,7951200
2018-01-19,31.4691162109375,31.701739661586622,31.423010431688628,31.661920743345053,8988000
2018-01-22,31.439775466918945,31.708025520731344,31.351756217804834,31.531987022503124,7438800
2018-01-23,32.005611419677734,32.08524924392906,31.43557932542005,31.43557932542005,10592400
2018-01-24,31.613725662231445,31.902930909997,31.452355408049144,31.840059091685006,7874400
2018-01-25,32.083152770996094,32.13764315725285,31.43558057854823,31.609524508151313,9845200
2018-01-26,33.047183990478516,33.36992126413569,32.420566829369335,32.45409888833955,14587200
2018-01-29,32.62592697143555,32.96543328378265,32.586111271042455,32.94447495911987,10057200
2018-01-30,32.50439453125,32.79359972417792,32.33463969465762,32.58822147457548,7823200
2018-01-31,33.200164794921875,33.27561031776047,32.403796097801816,32.53163425600629,12930800
2018-02-01,32.764259338378906,33.45584279966769,32.62384745224761,33.23998538689048,8848000
2018-02-02,32.67623519897461,32.9905909799781,32.50019672908282,32.58402365823347,9291200
2018-02-05,32.334651947021484,33.17083993394364,32.24244355354069,32.70140055917774,14612400
2018-02-06,31.343372344970703,32.13974111006518,30.83830652946316,31.81909841008075,16941200
2018-02-07,31.03529930114746,31.578086211290323,30.99338583432658,31.353847405012722,11514800
2018-02-08,30.44850730895996,31.24906843709415,30.444318199888365,30.94938085322948,9683600
2018-02-09,31.03740882873535,31.25745541247941,30.408696994509466,30.593116958049308,9090800
2018-02-12,31.43558120727539,31.67658605074743,30.777529835248135,31.06254589943914,8123200
2018-02-13,31.65983009338379,31.817008033536247,31.068839503469714,31.389482245557264,6312400
2018-02-14,31.452346801757812,31.756223443023732,31.181999016329428,31.452346801757812,6436800
2018-02-15,32.36397933959961,32.36607709174133,31.402051257661505,31.483783646366188,8742000
2018-02-16,32.703487396240234,32.81036723347374,32.185847843467066,32.414278992464425,6546800
2018-02-20,32.234046936035156,32.71605985782291,32.11459338111764,32.60498771817615,7792000
2018-02-21,31.804424285888672,32.523252907420584,31.770895429508858,32.23404453631993,8582000
2018-02-22,31.919681549072266,32.16697639577051,31.712208805821877,31.96159500847089,5802400
2018-02-23,32.74749755859375,32.82922995658002,31.934365885697666,31.955321024944272,7286800
2018-02-26,32.6419677734375,32.99445743810442,32.53221371396964,32.87203647576999,7758800
2018-02-27,32.01508331298828,32.81504009820499,32.01508331298828,32.656737661204836,8176400
2018-02-28,32.11427307128906,32.40132816645827,32.03195596712061,32.152267315112184,10905200
2018-03-01,32.34224319458008,32.58497553689497,32.07840579250176,32.230376393752586,12315600
2018-03-02,32.26203918457031,32.627189251448335,31.94332153797313,32.335911725596986,8696800
2018-03-05,32.72005844116211,32.764381318809725,32.09740284906133,32.23037470267542,6870800
2018-03-06,32.34857940673828,32.83826323710249,32.262043174870826,32.627193286912096,10504800
2018-03-07,32.30424499511719,32.43932958621607,32.09528465954066,32.23881384921049,8304000
2018-03-08,32.57020568847656,32.64830054468283,32.2810408678883,32.414015976064015,6678800
2018-03-09,32.67573928833008,32.692625271246925,32.35280251414115,32.5786489123981,6500800
2018-03-12,32.58708572387695,32.71372896765835,32.40767499863188,32.65251688558447,8162400
2018-03-13,32.646183013916016,33.00922352144806,32.511098398602094,32.762272110046254,6522400
2018-03-14,33.351158142089844,33.44191988581984,32.93535012654728,32.948017027583084,12254000
2018-03-15,33.37859344482422,33.576999663680546,33.11686561261594,33.34904378801611,9372800
2018-03-16,33.990699768066406,34.12578439308023,33.403925626224655,33.43769758764599,31720000
2018-03-19,33.75640869140625,34.12789378907487,33.51790188647622,33.99069641707818,9596000
2018-03-20,33.859840393066406,33.92527156110052,33.66776596900564,33.79229968501151,6401600
2018-03-21,33.78807067871094,34.1848831295493,33.70153124495642,33.85983367323711,6814800
2018-03-22,34.17010498046875,34.66823005869294,33.72896967536179,33.83661416176458,14222400
2018-03-23,33.66352844238281,34.52680327659005,33.60020684906778,34.18909025935655,12314400
2018-03-26,34.07300567626953,34.20809347741256,33.74795951161284,33.777509162945265,6942000
2018-03-27,34.3178596496582,34.70200847382134,33.98225922899145,34.14056167881595,9727600
2018-03-28,34.25031661987305,34.49937757809413,33.7796283821425,34.4360559583302,13328400
2018-03-29,34.47404479980469,34.64078859232517,34.34529204076829,34.5162581327884,7818800
2018-04-02,34.271427154541016,34.76533329106895,33.988594191170996,34.60280852586658,8113200
2018-04-03,34.19332504272461,34.44660828779573,33.92526535819432,34.27141987794815,9571200
2018-04-04,34.262962341308594,34.34105713970487,33.86615007139733,34.12998733156819,6724400
2018-04-05,34.6154670715332,34.70622559171312,33.92948982773758,34.25031700970076,6187200
2018-04-06,34.35162353515625,34.649232843813536,34.241866293962694,34.518367326004395,5771200
2018-04-09,34.220760345458984,34.49303907094172,34.05823563763632,34.25664183823294,7316000
2018-04-10,34.15110778808594,34.34951399384639,33.96747479941891,33.96747479941891,7605200
