Price,Close,High,Low,Open,Volume
Ticker,JPM,JPM,JPM,JPM,JPM
Date,,,,,
2018-01-02,88.11128997802734,88.16842535165766,87.18079604902567,87.85009880896176,13578800
2018-01-03,88.20105743408203,88.55203358131836,87.72765281583443,88.03781532120871,11901000
2018-01-04,89.4646224975586,90.27689124675041,88.77542002875234,88.90669907413616,12953700
2018-01-05,88.89026641845703,89.88304676550749,88.43080238061606,89.64510824313183,14155000
2018-01-08,89.02156066894531,89.16924645777144,88.36517799422273,88.7343955961526,12466500
2018-01-09,89.47282409667969,89.94869496077864,89.01335372276027,89.20206577521935,13292300
2018-01-10,90.4573745727539,90.8265858426291,89.75176552655556,89.81740503311538,15834500
2018-01-11,90.94146728515625,91.01531330750224,90.29329739197681,90.80198800483808,13676800
2018-01-12,92.44292449951172,92.59061026228508,90.94145362127055,91.60604268361467,18884200
2018-01-16,92.11471557617188,93.06646947834963,91.13014818608788,91.49115915032452,22703300
2018-01-17,92.70545959472656,92.95981107691574,91.3270614767057,91.8029384333416,14940300
2018-01-18,92.927001953125,93.30441970886379,92.11472718125802,92.51676444561838,14572900
2018-01-19,92.72189331054688,93.81312044211812,92.54959428977247,93.48493540810684,18785500
2018-01-22,93.80491638183594,93.85414288298931,92.30344549937799,92.43472451542434,12475700
2018-01-23,93.70645904541016,94.05926358362458,93.00084996898129,93.26340174674124,12320800
2018-01-24,94.90435028076172,95.1751085574409,94.07567496325716,94.23976747412016,15904500
2018-01-25,94.928955078125,95.31457933001457,94.42026458391109,95.2079198334243,13510000
2018-01-26,95.43763732910156,95.43763732910156,94.32179099692637,94.92894065246311,13883900
2018-01-29,95.33919525146484,96.28274278067938,95.19150949680754,95.19150949680754,11679900
2018-01-30,94.44487762451172,95.66738362015361,94.33821812815621,94.78947562171642,14279100
2018-01-31,94.90435028076172,95.71662511079924,94.48591250014269,94.88794353356664,13141400
2018-02-01,95.88893127441406,95.98738428438111,94.7484713376201,94.9864036181928,13800600
2018-02-02,93.7638931274414,95.92994688375586,93.6080008558255,95.57714234149178,16477300
2018-02-05,89.26769256591797,94.01823784282715,85.31300287054452,92.71368545045053,30097600
2018-02-06,91.98346710205078,92.28704515291696,87.47085389799228,87.66776617599086,33114800
2018-02-07,92.60701751708984,93.90336328788388,91.19579948484882,91.5239907439303,21878300
2018-02-08,88.51285552978516,92.8039432507564,88.48003577313635,92.8039432507564,27425800
2018-02-09,90.28506469726562,91.11374615360208,87.15905712536345,89.51381623732513,28188000
2018-02-12,91.67989349365234,92.49216841674719,90.30970146581498,91.21222289841384,18043300
2018-02-13,92.24600982666016,92.75470660953413,90.90863775294238,91.33528202329667,16358200
2018-02-14,94.37924194335938,94.57615419834472,92.32805436305607,92.41010061432266,15186900
2018-02-15,94.7730712890625,95.16689579311587,93.71465776236167,94.96177703816751,12130200
2018-02-16,94.09207153320312,95.23253126161147,93.9443857855093,93.98541203865156,13214300
