Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2018-01-02,4.9294281005859375,4.933137547134403,4.809500019352987,4.841150818968295,355616000
2018-01-03,5.2538533210754395,5.284268426193226,5.038229525289494,5.046884114963718,914704000
2018-01-04,5.2815470695495605,5.391831990949807,5.259292279587528,5.335205987634807,583268000
2018-01-05,5.326303482055664,5.363641775182718,5.2194804115183695,5.296383136738964,580124000
2018-01-08,5.489506721496582,5.563689053554739,5.404938410176109,5.449942748180263,881216000
2018-01-09,5.4880218505859375,5.534509486398789,5.406421112906003,5.494945520956376,497000000
2018-01-10,5.5310492515563965,5.534511087743257,5.341142068157515,5.3955424184710035,582664000
2018-01-11,5.540938377380371,5.59509156786961,5.5194250073721305,5.563687443214928,406032000
2018-01-12,5.513738632202148,5.56344096542708,5.4731856372155345,5.5290697517843315,359916000
2018-01-16,5.442770004272461,5.625753449642715,5.358202187296643,5.54019660434549,702348000
2018-01-17,5.556763648986816,5.566654403411684,5.363394707166462,5.457358996580982,538408000
2018-01-18,5.549840450286865,5.604240783338405,5.506319900861838,5.537476416657203,408632000
2018-01-19,5.69004487991333,5.714277723985604,5.613142623694635,5.6400954134999735,609380000
2018-01-22,5.778570175170898,5.780301092872821,5.640343426580612,5.697958460790192,550944000
2018-01-23,5.907647132873535,5.930396198643731,5.813435230815655,5.831980572590127,475228000
2018-01-24,5.83074426651001,5.946716203283134,5.775107299230029,5.910861216409412,579972000
2018-01-25,5.844345569610596,5.928419120116247,5.829509199415394,5.885145705557327,409884000
2018-01-26,6.016944885253906,6.017192024514723,5.875256268236988,5.888114584396634,516356000
2018-01-29,6.103984355926514,6.135141347415022,5.949685063599376,6.002354485958956,455116000
2018-01-30,6.001858234405518,6.09335018572079,5.895282777004716,5.962047135669406,570832000
2018-01-31,6.078019142150879,6.163823592550326,6.0446369624159155,6.077277253049266,478576000
2018-02-01,5.946962833404541,6.105219134748086,5.88662786907584,5.898002400716908,519224000
2018-02-02,5.774366855621338,5.884404650294186,5.716257538928636,5.860418939987758,718464000
2018-02-05,5.284268379211426,5.767196365298534,5.069138863811118,5.613144198827239,1165204000
2018-02-06,5.578031539916992,5.580998625886736,5.044411669408049,5.054302899253458,1114800000
2018-02-07,5.657651901245117,5.810220722556652,5.605724376633851,5.67693960441476,802932000
2018-02-08,5.378726482391357,5.816402913200287,5.378478871561731,5.783268339439121,1144000000
